,Internships,Projects,Leadership_Positions,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills
7549,0,1,1,4,1,3,0,3,0
7550,1,4,0,0,4,2,4,4,0
7551,0,2,1,1,3,0,3,1,4
7552,0,0,0,3,0,2,1,1,3
7553,2,3,0,1,1,4,0,4,3
7554,2,0,1,4,1,2,3,3,3
7555,2,1,0,0,4,0,1,0,3
7556,1,4,0,3,1,1,1,4,0
7557,1,1,1,4,1,1,1,3,3
7558,0,3,0,1,0,4,0,0,4
7559,0,3,1,2,1,4,2,1,4
7560,0,0,1,0,1,0,4,4,4
7561,1,1,1,1,1,4,2,0,0
7562,0,1,1,1,1,0,4,3,2
7563,0,3,1,3,2,0,3,2,1
7564,1,0,1,0,4,2,2,3,3
7565,1,2,1,3,0,1,1,4,3
7566,1,3,1,1,3,1,1,3,2
7567,0,2,1,1,1,3,3,2,4
7568,1,2,1,3,2,0,3,1,0
7569,2,2,0,4,1,2,1,4,4
7570,0,2,1,4,4,0,3,0,0
7571,2,4,0,0,3,3,0,2,4
7572,2,2,1,3,1,0,4,3,0
7573,1,4,0,4,1,4,2,2,2
7574,1,2,1,4,0,4,2,3,0
7575,2,2,1,1,1,0,4,3,2
7576,0,0,0,2,4,0,3,1,4
7577,1,0,0,0,2,4,4,4,0
7578,2,3,0,3,1,1,4,3,3
7579,1,2,0,0,2,4,2,4,0
7580,2,2,0,4,3,2,0,3,0
7581,1,3,1,2,2,2,2,2,3
7582,1,4,1,0,4,2,1,0,1
7583,1,1,0,2,2,4,1,3,3
7584,2,3,1,0,3,2,3,2,0
7585,1,3,0,1,2,0,1,2,1
7586,2,0,1,2,0,0,2,0,4
7587,1,2,0,4,1,0,4,4,1
7588,0,4,1,4,4,2,3,0,2
7589,0,4,0,2,2,4,2,4,4
7590,2,1,1,4,2,0,3,4,0
7591,1,4,0,3,1,3,0,1,1
7592,0,3,0,4,2,3,3,0,4
7593,2,4,0,3,0,2,0,0,1
7594,0,2,1,3,3,4,2,0,2
7595,2,0,0,4,1,1,4,0,4
7596,1,1,0,2,0,0,4,0,1
7597,0,3,1,2,4,0,3,2,1
7598,1,0,0,4,3,4,1,4,2
7599,0,0,0,3,4,1,4,1,0
7600,0,0,0,3,3,1,1,1,1
7601,0,1,0,0,1,4,0,2,0
7602,1,4,0,3,2,0,2,0,0
7603,2,4,1,2,4,1,4,2,1
7604,0,4,0,2,1,2,3,0,0
7605,2,2,1,3,3,3,4,1,1
7606,0,3,1,4,2,1,2,0,1
7607,2,0,1,4,3,3,4,3,2
7608,1,4,1,0,4,0,2,4,0
7609,0,1,0,4,0,4,2,2,1
7610,2,4,0,3,4,3,4,3,4
7611,1,3,1,3,3,1,2,0,4
7612,2,3,0,2,2,3,1,4,1
7613,2,1,0,3,0,3,1,1,1
7614,0,0,1,0,1,0,0,3,3
7615,2,3,0,0,3,4,3,0,1
7616,2,3,0,2,0,1,0,2,0
7617,1,3,1,4,1,4,3,2,3
7618,0,1,0,1,0,0,4,0,2
7619,2,3,1,0,3,4,1,3,4
7620,1,0,0,1,1,3,3,4,2
7621,2,4,1,0,2,3,4,2,4
7622,0,2,0,1,2,1,4,3,3
7623,1,2,1,2,2,3,2,2,1
7624,2,4,1,2,2,0,3,4,0
7625,2,3,0,3,0,1,1,3,3
7626,0,4,0,2,4,3,3,0,4
7627,0,4,1,1,4,4,3,3,2
7628,2,2,0,2,2,1,3,2,1
7629,1,3,0,2,2,4,2,2,3
7630,1,1,0,4,2,0,3,0,4
7631,2,4,0,0,2,2,1,0,2
7632,0,0,0,1,4,3,3,0,3
7633,2,0,1,3,3,3,3,3,4
7634,0,3,0,0,2,3,2,3,1
7635,1,1,1,2,1,4,0,0,3
7636,1,2,1,4,2,4,3,4,1
7637,1,4,0,2,3,0,3,2,1
7638,1,3,0,4,4,3,1,3,3
7639,2,0,1,4,3,2,2,0,4
7640,2,2,1,4,3,0,0,3,3
7641,0,4,1,1,3,4,1,4,2
7642,2,2,1,4,2,2,1,4,4
7643,2,0,0,3,1,0,4,0,0
7644,0,2,1,3,2,4,3,1,2
7645,0,1,0,0,2,3,0,2,3
7646,0,2,1,1,2,1,3,4,4
7647,2,0,1,4,1,1,3,0,4
7648,1,3,0,3,0,3,4,2,4
7649,2,4,0,2,3,0,0,1,3
7650,0,3,1,0,2,3,0,4,2
7651,2,2,0,2,1,4,2,0,0
7652,2,2,1,2,3,0,2,1,4
7653,0,0,1,0,3,4,2,0,1
7654,1,1,1,4,1,1,4,3,4
7655,0,0,1,1,1,4,2,0,3
7656,2,4,1,1,2,3,1,1,2
7657,0,3,1,4,4,1,0,2,0
7658,2,1,1,1,2,0,1,4,3
7659,2,2,0,4,3,3,4,1,0
7660,1,3,1,2,4,1,0,2,4
7661,2,4,0,3,1,2,2,0,2
7662,0,4,1,3,3,1,2,3,2
7663,0,3,1,1,4,4,3,0,3
7664,2,3,0,3,3,0,4,4,2
7665,0,0,1,4,4,4,0,4,4
7666,2,2,0,1,0,4,1,0,4
7667,1,2,0,0,0,2,2,3,4
7668,0,3,0,1,2,3,1,4,1
7669,1,3,1,3,4,1,4,4,3
7670,1,4,0,3,2,4,4,4,0
7671,1,3,0,2,4,2,4,3,2
7672,1,0,1,4,4,1,1,2,3
7673,2,4,0,1,0,1,3,0,4
7674,2,0,1,2,1,1,2,3,0
7675,2,2,0,2,2,2,1,0,0
7676,1,4,1,3,1,0,0,3,3
7677,0,0,0,3,1,4,3,2,1
7678,2,3,0,0,3,3,0,3,2
7679,2,4,1,3,3,4,2,3,1
7680,0,2,0,3,1,4,3,1,2
7681,0,3,1,4,0,4,1,3,1
7682,0,0,1,2,4,4,1,0,1
7683,0,2,0,1,1,4,2,0,3
7684,2,1,0,1,0,3,1,3,0
7685,1,3,0,0,2,3,1,3,0
7686,0,4,1,0,3,2,4,3,3
7687,0,3,1,3,4,0,2,0,3
7688,1,2,0,2,1,3,0,3,3
7689,2,0,1,1,3,2,3,1,4
7690,2,4,1,2,3,0,1,3,3
7691,2,0,0,3,4,4,4,2,0
7692,1,0,1,4,1,4,3,1,0
7693,2,2,1,2,2,4,1,1,3
7694,2,1,1,1,4,0,3,4,2
7695,2,2,1,3,3,2,4,0,0
7696,1,2,0,2,2,0,3,1,3
7697,0,1,0,4,0,0,1,0,2
7698,2,0,0,0,2,1,3,4,1
7699,2,2,1,4,4,3,0,2,2
7700,2,4,1,1,4,0,1,3,0
7701,0,3,0,3,2,2,0,4,2
7702,0,2,1,2,2,0,3,3,0
7703,1,1,0,1,1,3,4,3,3
7704,2,3,0,3,2,2,4,3,1
7705,1,3,1,0,3,2,0,3,3
7706,2,4,0,1,3,2,3,3,0
7707,0,3,1,1,0,1,3,2,1
7708,2,4,1,1,0,3,2,2,1
7709,1,4,0,1,0,1,3,1,1
7710,1,0,0,2,2,0,4,1,0
7711,2,1,0,4,1,3,4,2,0
7712,2,1,1,0,2,3,2,4,0
7713,1,1,1,2,1,1,4,3,0
7714,0,0,1,0,4,1,2,1,4
7715,1,4,1,1,1,2,3,4,2
7716,2,1,1,3,3,3,4,3,4
7717,0,3,0,4,4,2,2,1,3
7718,0,4,1,2,3,4,1,3,1
7719,2,3,1,3,1,4,0,4,4
7720,1,2,0,1,1,2,0,0,3
7721,2,2,1,3,1,2,0,3,1
7722,2,4,1,3,2,4,3,3,0
7723,1,4,0,1,1,2,3,2,2
7724,2,4,0,1,4,2,4,2,4
7725,1,3,1,1,2,0,3,0,3
7726,2,4,0,3,4,3,1,3,1
7727,2,3,1,0,1,1,4,1,2
7728,2,2,0,1,3,3,4,3,1
7729,2,1,0,4,2,0,4,1,4
7730,0,4,0,1,1,4,3,2,2
7731,2,0,0,3,3,2,4,3,1
7732,0,4,0,2,2,1,0,1,1
7733,2,0,1,4,0,1,3,0,4
7734,0,0,0,4,4,2,2,4,4
7735,1,2,1,4,0,3,0,4,1
7736,2,3,1,1,0,3,3,2,4
7737,2,2,0,3,1,2,3,4,0
7738,2,3,1,1,3,1,4,4,1
7739,2,0,1,3,3,3,3,1,4
7740,0,3,1,4,4,1,1,0,4
7741,0,0,0,2,0,2,2,0,2
7742,2,4,0,2,4,0,3,1,4
7743,1,2,0,0,1,2,2,2,1
7744,0,1,1,4,4,3,2,1,3
7745,1,0,1,0,1,1,3,3,0
7746,0,2,0,1,2,1,1,0,0
7747,2,3,0,2,0,4,3,3,2
7748,1,4,1,3,1,2,3,0,4
7749,0,2,0,3,1,1,4,3,3
7750,0,2,0,1,2,0,3,0,0
7751,0,3,0,1,3,1,1,2,1
7752,1,2,0,0,4,4,1,2,2
7753,1,4,0,0,4,0,4,4,3
7754,2,3,0,2,0,2,3,1,0
7755,2,0,0,2,1,3,4,0,3
7756,1,2,1,3,1,2,0,4,4
7757,1,0,0,2,1,3,1,0,4
7758,1,2,1,1,0,2,2,4,1
7759,1,2,0,3,4,1,1,0,4
7760,2,2,0,2,3,4,0,0,4
7761,1,1,0,2,0,1,2,1,2
7762,1,1,1,4,0,3,2,3,2
7763,1,0,1,2,1,2,2,1,4
7764,1,1,0,1,4,1,1,0,3
7765,2,0,0,0,2,1,2,0,0
7766,1,4,1,2,1,1,4,0,4
7767,0,1,1,1,3,3,2,1,1
7768,1,1,0,3,4,3,3,0,1
7769,2,0,1,0,1,4,3,0,2
7770,0,4,0,4,0,1,3,3,4
7771,1,3,1,2,0,1,4,3,1
7772,0,4,0,0,2,3,0,0,1
7773,2,3,1,1,1,2,4,1,4
7774,1,1,1,0,3,0,3,1,2
7775,1,4,1,1,4,0,1,2,1
7776,0,3,1,4,0,1,4,0,3
7777,2,3,0,0,4,1,1,0,2
7778,0,4,0,2,1,1,1,3,3
7779,2,4,1,0,2,2,1,4,1
7780,1,1,1,1,4,1,0,4,0
7781,0,4,0,3,3,2,1,2,3
7782,2,3,0,4,0,4,2,0,4
7783,2,4,1,0,1,1,2,4,1
7784,1,2,0,2,3,4,0,2,4
7785,2,2,1,4,2,4,2,4,2
7786,1,3,1,4,3,4,1,3,0
7787,1,3,1,1,4,4,4,0,3
7788,0,1,1,4,2,1,0,2,3
7789,1,0,1,4,0,3,0,2,0
7790,2,0,0,0,3,2,3,1,4
7791,0,2,0,3,4,4,2,3,3
7792,1,2,1,4,0,3,4,1,1
7793,2,3,0,0,3,2,3,4,3
7794,0,0,1,3,0,2,0,4,3
7795,0,0,0,2,0,4,2,0,3
7796,0,4,0,2,0,2,4,4,1
7797,1,4,1,1,1,3,1,2,3
7798,0,0,1,4,1,4,4,1,1
7799,2,2,1,4,4,3,0,1,4
7800,2,2,1,0,1,4,4,3,2
7801,1,0,1,2,2,1,1,4,3
7802,2,0,0,0,4,3,3,1,4
7803,0,2,1,4,0,2,2,3,1
7804,0,1,0,3,0,2,2,1,0
7805,0,3,0,3,4,3,1,3,0
7806,2,2,1,0,2,3,2,1,4
7807,2,1,1,2,3,1,0,4,3
7808,0,4,0,1,2,4,3,4,2
7809,0,0,1,1,1,2,4,4,1
7810,1,2,1,0,4,0,2,3,2
7811,1,2,0,4,2,2,0,0,0
7812,1,0,1,0,2,0,3,1,4
7813,0,4,0,0,1,2,1,1,3
7814,0,1,1,2,4,1,4,1,3
7815,0,2,1,4,4,1,4,1,2
7816,0,4,1,2,3,0,4,4,1
7817,1,0,0,3,1,3,2,2,3
7818,0,2,0,4,1,0,4,4,1
7819,1,0,0,0,0,1,2,4,1
7820,1,0,0,0,0,2,4,0,0
7821,1,2,0,4,1,1,4,3,0
7822,1,2,0,1,2,0,2,0,1
7823,1,3,0,3,3,2,0,0,3
7824,0,4,0,3,4,2,1,0,1
7825,2,0,0,3,1,2,1,3,2
7826,1,1,0,0,4,2,2,0,3
7827,2,3,1,4,3,3,4,2,4
7828,2,1,1,4,2,1,1,0,3
7829,2,3,0,2,3,3,1,4,1
7830,1,4,1,1,2,0,3,1,1
7831,0,2,0,4,2,0,3,2,1
7832,0,0,0,4,0,2,1,2,1
7833,2,4,0,3,2,4,4,3,2
7834,1,4,0,1,1,3,2,1,4
7835,2,4,1,1,1,4,1,4,2
7836,1,1,0,2,3,1,3,4,2
7837,0,3,1,1,1,3,2,0,1
7838,1,1,1,3,4,0,4,3,0
7839,1,3,1,1,1,0,3,1,2
7840,0,4,1,0,3,1,3,1,2
7841,0,2,1,1,3,0,1,2,1
7842,1,1,0,1,1,4,1,1,2
7843,1,1,0,2,0,3,4,2,2
7844,0,3,1,1,0,4,4,3,1
7845,2,2,0,4,2,0,0,3,1
7846,1,3,0,0,4,4,2,0,2
7847,1,2,0,2,1,3,2,3,4
7848,2,2,1,0,0,4,4,0,1
7849,0,3,1,1,2,1,1,4,2
7850,0,3,0,0,0,1,1,3,0
7851,2,0,1,4,4,2,2,2,3
7852,2,4,0,3,0,1,3,3,2
7853,0,3,1,3,2,3,1,1,3
7854,2,0,1,2,4,1,1,4,0
7855,1,1,1,1,3,4,1,2,0
7856,2,0,0,0,3,4,4,3,3
7857,2,0,0,0,2,1,2,2,2
7858,1,0,0,1,2,1,2,4,1
7859,0,2,1,2,0,0,4,0,4
7860,2,1,1,3,2,1,3,3,2
7861,2,1,0,0,0,2,2,2,0
7862,1,0,0,1,0,1,1,0,2
7863,0,4,1,2,4,3,4,0,3
7864,0,4,1,1,3,2,3,4,2
7865,1,0,1,1,4,4,4,1,3
7866,1,3,0,1,4,1,3,2,4
7867,1,4,0,4,4,4,2,4,1
7868,0,2,1,2,2,2,4,4,1
7869,1,0,0,2,1,0,4,0,1
7870,1,1,0,0,1,2,2,4,1
7871,1,0,0,1,1,4,1,0,2
7872,2,4,1,0,0,2,4,0,3
7873,2,2,0,4,3,0,2,2,4
7874,2,2,0,3,0,2,0,4,1
7875,0,1,0,3,0,3,3,2,4
7876,0,4,0,1,0,3,2,1,4
7877,0,2,0,2,0,0,3,3,3
7878,1,1,1,3,0,2,2,1,2
7879,2,0,0,0,1,1,1,0,0
7880,2,4,0,3,1,2,4,3,4
7881,1,3,1,4,1,4,2,3,2
7882,2,0,1,0,1,2,0,1,0
7883,0,1,0,3,3,4,0,1,0
7884,0,0,1,3,2,2,3,0,4
7885,0,1,1,3,0,3,0,0,1
7886,0,0,1,2,3,2,0,4,2
7887,2,3,1,1,2,4,0,0,4
7888,0,4,0,0,4,1,1,3,4
7889,2,2,0,2,1,0,0,4,2
7890,1,0,0,0,3,0,2,3,4
7891,0,3,0,2,0,1,4,0,1
7892,0,0,1,4,2,0,4,2,3
7893,2,2,0,1,0,0,0,4,3
7894,1,0,1,2,3,1,0,0,2
7895,1,1,0,2,2,2,0,1,0
7896,0,2,0,1,1,2,1,1,1
7897,2,1,1,2,2,4,0,1,1
7898,2,0,0,4,2,1,0,2,3
7899,2,0,1,0,0,2,3,0,2
7900,0,4,1,1,0,0,4,3,4
7901,2,2,0,4,1,4,3,0,4
7902,0,2,1,1,4,4,1,2,2
7903,0,1,0,0,1,4,1,1,0
7904,1,3,1,3,4,3,1,0,1
7905,1,3,0,3,2,2,2,0,4
7906,0,4,1,4,2,4,2,2,4
7907,0,2,0,1,2,3,4,2,3
7908,0,3,1,0,2,3,3,0,3
7909,0,3,1,4,0,0,0,1,1
7910,0,0,0,3,4,2,4,2,4
7911,0,2,1,1,4,2,2,2,0
7912,2,4,0,0,1,3,0,4,0
7913,0,1,1,3,3,1,1,2,1
7914,1,0,1,0,2,0,4,2,2
7915,1,1,1,0,0,3,2,2,0
7916,0,4,1,0,4,1,2,1,0
7917,1,3,0,2,2,2,1,4,4
7918,0,4,0,2,2,3,1,2,4
7919,2,4,0,3,0,3,3,0,0
7920,2,3,1,1,4,4,2,0,2
7921,0,1,1,2,2,2,4,4,0
7922,2,1,1,0,0,3,1,3,4
7923,2,2,1,4,4,4,4,1,0
7924,1,4,0,0,1,2,2,3,3
7925,2,0,0,3,1,0,4,4,0
7926,1,1,1,1,3,4,0,1,1
7927,1,4,1,1,3,2,0,1,0
7928,0,3,1,3,0,2,0,4,2
7929,2,1,1,4,3,2,2,2,3
7930,2,3,0,4,1,1,3,3,4
7931,0,4,1,2,1,4,3,3,1
7932,1,4,0,3,2,3,1,4,2
7933,1,3,1,1,0,2,0,4,0
7934,0,0,0,1,0,1,3,3,4
7935,0,4,0,0,4,4,1,3,3
7936,2,3,1,0,3,4,2,4,1
7937,0,3,0,0,4,2,2,4,1
7938,0,4,0,3,1,2,3,3,1
7939,2,2,1,2,2,3,4,1,3
7940,0,3,1,4,0,1,1,4,3
7941,2,2,0,3,1,4,2,2,4
7942,0,4,1,0,1,0,4,1,4
7943,1,1,0,3,1,0,1,1,0
7944,1,2,0,2,1,1,3,4,4
7945,2,2,0,3,2,0,3,3,4
7946,2,0,1,4,2,3,1,4,2
7947,1,2,1,3,3,1,1,1,0
7948,2,2,1,2,3,3,0,2,4
7949,1,1,1,4,2,0,4,1,0
7950,1,2,0,2,1,4,4,2,0
7951,1,3,1,2,0,2,0,2,3
7952,2,0,0,3,2,3,2,2,4
7953,0,0,0,2,3,3,3,4,2
7954,1,0,0,3,4,4,3,4,0
7955,1,2,1,2,0,0,4,4,1
7956,2,0,0,0,4,3,0,4,4
7957,1,4,0,0,0,4,4,1,2
7958,0,3,1,4,1,2,0,1,4
7959,2,2,0,2,3,1,3,2,1
7960,2,4,0,4,1,3,4,1,2
7961,0,4,1,3,2,0,0,0,4
7962,2,4,1,3,2,2,4,2,1
7963,1,4,1,1,1,1,1,4,1
7964,1,2,0,4,2,0,3,0,4
7965,1,3,1,1,0,0,1,4,0
7966,0,0,1,2,2,3,2,0,1
7967,2,0,1,1,3,3,3,4,1
7968,2,3,1,4,1,3,0,1,1
7969,0,4,0,3,1,1,3,0,2
7970,2,4,1,3,0,4,3,1,3
7971,0,2,1,1,0,2,4,3,2
7972,0,3,1,4,1,0,4,2,2
7973,1,0,1,2,0,4,4,4,3
7974,2,0,1,3,2,3,1,0,0
7975,0,3,0,4,2,2,0,0,2
7976,2,0,0,2,4,2,1,2,4
7977,1,0,0,0,3,4,2,1,2
7978,1,4,1,4,3,4,1,1,1
7979,2,3,0,2,1,2,2,1,4
7980,2,2,1,1,4,2,3,4,3
7981,0,4,1,1,1,1,3,2,3
7982,2,0,1,0,1,0,1,4,4
7983,2,3,1,4,0,4,2,1,0
7984,1,2,0,0,1,0,2,2,0
7985,0,2,0,1,1,3,1,0,3
7986,2,1,0,4,4,0,4,0,2
7987,2,2,0,1,1,1,0,3,3
7988,2,0,0,0,0,4,1,2,1
7989,0,4,1,3,2,4,3,2,4
7990,1,0,1,1,0,3,3,3,0
7991,1,1,1,1,3,1,3,1,1
7992,1,4,0,2,3,2,3,1,3
7993,2,2,0,1,4,4,0,4,0
7994,0,4,0,3,3,2,3,3,1
7995,2,3,0,3,3,2,3,2,2
7996,0,1,1,4,2,3,1,0,1
7997,1,0,0,1,1,3,4,0,1
7998,1,2,0,3,1,1,3,4,2
7999,2,0,0,4,3,1,3,0,2
8000,2,0,1,0,3,3,0,0,1
8001,0,4,1,3,1,0,2,0,1
8002,2,1,1,1,4,4,0,2,4
8003,0,1,0,4,0,1,3,2,0
8004,0,4,0,0,1,3,3,0,2
8005,1,4,1,1,2,2,1,3,1
8006,0,0,1,2,1,0,3,2,1
8007,0,1,0,3,0,0,1,4,1
8008,2,3,0,3,0,3,0,3,2
8009,0,0,1,0,4,3,2,3,0
8010,2,1,0,4,2,1,2,3,1
8011,2,3,0,1,3,1,2,0,1
8012,1,4,1,4,2,1,1,2,4
8013,0,1,0,3,0,4,1,1,0
8014,1,3,1,1,3,0,4,2,3
8015,0,0,1,4,0,2,0,2,4
8016,2,0,0,1,2,4,2,3,2
8017,0,0,1,4,1,4,1,2,3
8018,1,3,0,3,2,2,2,1,0
8019,2,4,0,4,3,4,1,0,3
8020,1,1,0,2,2,3,2,4,3
8021,2,3,1,3,1,1,4,0,3
8022,0,2,0,3,1,1,2,4,2
8023,2,0,1,1,4,3,4,2,4
8024,1,0,1,3,1,0,0,4,1
8025,0,0,0,4,2,1,2,1,2
8026,2,1,0,4,4,4,0,3,2
8027,2,3,1,2,0,1,1,4,2
8028,2,2,1,0,4,4,1,0,3
8029,2,2,0,1,0,1,3,3,0
8030,1,1,0,0,1,0,2,3,4
8031,1,4,1,1,4,2,3,3,4
8032,0,2,0,4,2,4,0,1,0
8033,0,2,0,0,1,1,3,1,4
8034,1,0,1,2,1,1,1,3,0
8035,2,2,1,1,4,0,2,0,0
8036,0,3,0,3,4,2,3,4,4
8037,2,4,1,4,3,3,4,4,3
8038,0,4,1,0,4,4,0,1,3
8039,0,4,1,1,2,3,3,4,1
8040,1,0,1,0,2,4,3,2,3
8041,0,4,1,1,4,0,3,2,0
8042,2,4,0,4,3,1,3,1,2
8043,0,4,0,2,1,1,0,1,1
8044,1,0,0,3,4,1,3,0,0
8045,2,1,0,3,3,4,4,0,4
8046,2,1,1,0,3,1,3,1,2
8047,0,1,1,4,4,1,3,0,4
8048,0,3,1,3,3,1,1,2,3
8049,0,1,1,4,1,4,3,0,1
8050,2,3,0,0,0,0,2,0,2
8051,0,4,1,0,3,4,3,0,0
8052,0,4,0,3,1,0,3,2,3
8053,0,4,0,1,1,3,3,0,3
8054,2,2,0,2,2,4,2,1,4
8055,1,0,0,0,4,0,0,3,1
8056,0,1,1,1,4,1,2,4,0
8057,1,0,1,4,3,1,3,1,3
8058,1,4,0,0,2,0,3,0,0
8059,2,0,0,3,3,4,0,3,2
8060,0,0,1,4,2,0,2,3,2
8061,1,0,0,3,2,3,3,2,1
8062,2,1,1,4,3,0,0,0,2
8063,1,1,1,3,2,4,3,4,3
8064,0,0,1,1,0,4,0,1,4
8065,2,1,0,3,4,2,3,1,0
8066,1,2,1,3,4,1,1,1,0
8067,0,0,0,0,3,3,1,0,0
8068,0,4,1,4,1,3,2,2,1
8069,0,0,0,2,0,4,2,3,0
8070,1,4,1,1,1,0,2,2,4
8071,0,3,1,2,4,2,4,2,4
8072,2,2,0,2,1,0,2,2,2
8073,0,4,1,3,2,3,4,1,3
8074,0,0,1,3,1,2,1,4,3
8075,2,4,1,2,2,1,3,1,1
8076,1,3,0,1,0,0,0,2,3
8077,2,0,0,3,2,2,0,4,2
8078,0,3,1,4,1,3,2,1,0
8079,1,3,1,2,0,4,2,2,1
8080,1,4,0,0,2,2,2,4,0
8081,0,2,0,1,1,2,0,1,0
8082,0,4,0,2,1,1,4,3,0
8083,1,2,1,1,1,3,0,2,2
8084,1,3,0,1,0,2,3,4,1
8085,1,1,1,2,3,1,1,1,1
8086,0,4,0,2,3,3,1,2,3
8087,0,2,1,3,1,0,3,3,4
8088,0,4,0,1,2,0,1,4,0
8089,2,4,1,0,1,2,0,2,3
8090,1,2,0,0,2,4,1,4,3
8091,2,1,1,0,2,1,4,0,2
8092,2,0,1,0,2,1,1,4,1
8093,0,2,0,2,2,0,2,2,1
8094,0,1,0,4,0,3,1,3,0
8095,2,3,1,1,4,3,4,2,4
8096,2,3,0,4,4,0,4,4,2
8097,0,3,0,1,2,0,1,3,3
8098,1,1,1,3,2,0,3,3,3
8099,2,0,0,1,2,1,2,0,1
8100,2,2,1,2,3,3,3,1,3
8101,2,3,1,0,1,1,2,3,4
8102,2,2,1,2,4,3,1,1,1
8103,1,3,1,4,0,3,0,3,0
8104,0,0,1,3,3,4,4,4,4
8105,2,2,0,4,3,3,3,0,1
8106,0,3,1,3,2,4,3,4,0
8107,2,3,0,3,3,3,3,2,3
8108,1,4,1,1,1,3,2,0,3
8109,0,0,1,0,0,2,1,0,4
8110,2,0,1,0,3,1,1,1,2
8111,2,4,0,0,2,2,2,4,2
8112,1,1,0,4,0,3,4,1,0
8113,1,0,1,2,2,0,1,3,1
8114,1,2,0,1,2,3,1,1,0
8115,0,1,0,3,4,1,4,4,3
8116,0,1,1,2,2,4,0,3,1
8117,0,0,1,2,4,0,0,1,4
8118,2,1,0,1,4,3,4,0,0
8119,1,1,1,2,4,2,4,3,0
8120,0,2,0,4,0,3,1,1,2
8121,0,3,1,3,1,1,3,4,1
8122,0,0,0,0,2,3,3,3,3
8123,0,2,1,0,2,2,3,2,0
8124,2,3,0,4,1,0,2,3,0
8125,2,1,1,3,4,2,1,0,0
8126,1,2,0,0,0,1,1,1,2
8127,2,1,0,1,4,3,0,4,3
8128,2,0,0,0,2,2,0,0,1
8129,0,1,1,3,3,2,3,1,1
8130,1,1,0,0,3,0,4,4,4
8131,1,0,1,0,3,4,0,3,4
8132,1,4,0,1,2,1,0,2,4
8133,0,4,1,0,2,2,3,2,3
8134,1,2,0,1,4,1,3,3,2
8135,0,2,1,0,0,0,4,2,1
8136,0,2,1,0,1,3,0,2,2
8137,0,3,1,4,0,0,4,4,4
8138,1,2,0,1,3,2,1,4,0
8139,2,0,0,1,0,2,3,1,2
8140,0,1,1,2,4,1,4,1,4
8141,0,1,1,1,0,4,1,2,3
8142,0,4,0,4,4,0,4,2,4
8143,2,1,0,4,1,0,0,1,1
8144,1,0,1,2,4,4,1,3,1
8145,2,0,0,0,0,4,1,2,0
8146,0,2,0,0,4,1,3,1,3
8147,0,4,1,0,4,4,4,0,3
8148,0,4,1,3,2,2,4,1,0
8149,0,0,1,0,4,4,0,0,1
8150,2,1,1,3,1,3,2,1,1
8151,0,3,0,2,1,0,3,1,2
8152,0,1,1,1,2,1,4,4,3
8153,1,1,1,3,3,1,4,0,3
8154,2,3,1,1,1,0,2,3,0
8155,1,4,0,4,4,0,3,1,2
8156,2,0,0,0,2,2,0,4,1
8157,2,1,1,1,2,3,2,3,2
8158,1,4,1,0,3,2,3,2,1
8159,1,1,1,2,2,2,1,4,3
8160,1,3,1,3,3,0,4,1,4
8161,0,3,1,0,3,0,3,0,3
8162,1,1,1,0,4,2,0,3,1
8163,0,0,0,0,2,0,1,3,0
8164,1,0,0,4,2,2,4,0,1
8165,1,1,1,1,2,4,1,3,0
8166,2,0,1,1,4,0,0,4,4
8167,2,2,1,1,3,1,3,0,2
8168,0,2,0,0,2,3,2,1,2
8169,1,0,0,3,3,2,1,0,2
8170,1,4,1,3,3,1,0,1,2
8171,2,1,0,0,1,0,2,4,1
8172,0,4,1,0,1,1,1,1,4
8173,0,3,0,2,3,0,2,4,1
8174,2,1,1,1,1,0,1,0,2
8175,0,4,1,0,2,3,3,4,1
8176,2,3,0,3,3,0,3,1,0
8177,1,1,0,4,2,3,3,1,0
8178,0,0,0,0,3,3,3,4,2
8179,2,3,1,3,1,3,3,3,4
8180,2,2,1,0,4,3,3,3,4
8181,2,3,1,4,1,2,3,2,0
8182,1,4,1,4,4,2,3,0,1
8183,2,0,1,2,2,0,1,1,4
8184,2,3,0,0,1,4,1,3,3
8185,1,2,1,0,2,1,3,0,0
8186,0,3,0,4,4,3,3,3,1
8187,0,1,0,3,0,2,3,1,0
8188,0,4,0,3,2,0,4,4,3
8189,2,0,0,3,2,2,2,0,4
8190,1,3,1,2,1,4,1,4,2
8191,2,3,0,0,3,1,0,2,1
8192,1,1,0,0,3,0,0,0,1
8193,0,1,1,3,1,2,3,3,0
8194,2,3,1,1,0,4,1,4,1
8195,2,4,1,4,1,0,2,1,1
8196,1,4,1,0,2,2,3,4,4
8197,1,0,1,3,0,4,4,1,0
8198,0,0,1,4,1,0,0,2,1
8199,2,2,1,3,0,3,0,1,4
8200,1,3,1,1,1,2,3,4,0
8201,2,4,0,1,1,1,3,2,0
8202,2,1,1,4,4,4,0,2,3
8203,2,2,0,4,1,2,2,2,3
8204,1,3,1,1,3,0,4,2,0
8205,2,0,0,1,1,4,2,2,1
8206,1,1,0,1,4,2,3,3,0
8207,2,3,0,1,4,4,4,0,4
8208,2,1,1,2,3,4,2,1,4
8209,0,1,1,0,3,3,1,2,4
8210,1,3,1,1,1,3,1,1,1
8211,0,2,0,3,2,1,4,3,3
