ug_course,ug_specialization,interests,skills,ug_score,ug_score_num,Final_Cluster,Career_Group,SVD1,SVD2,SVD3,profile_doc
be btech,electronics and communication engineering,data analytics,no,65.55,65.55,9,Operations / IT Generalist / Corporate,0.7443332675426239,0.6524279544714197,0.1234381034921786,no data analytics be btech electronics and communication engineering
be btech,electronics and communication engineering,entrepreneurship; research; technology,analytical thinking; c; critical thinking; editing; excel; interpersonal skills; logical thinking; machine learning; presentation; python; reading; sql,76,76.0,2,Entrepreneur / Product Manager,2.5395049940703487,0.6252594699951188,0.7138577230027343,analytical thinking  c  critical thinking  editing  excel  interpersonal skills  logical thinking  machine learning  presentation  python  reading  sql entrepreneurship  research  technology be btech electronics and communication engineering
be btech,automobile engineering,research; social justice; teaching; technology,leadership; problem solving; product knowledge,77.9,77.9,1,Software Developer / Tech Generalist,1.619477349606463,0.006345088390394771,1.0565105568365434,leadership  problem solving  product knowledge research  social justice  teaching  technology be btech automobile engineering
be btech,electronics and communication engineering,entrepreneurship; financial analysis; human behavior; journalism; research; sales and marketing; technology,analytical thinking; artificial intelligence; communication; creativity skills; critical thinking; designing skills; editing; interpersonal skills; leadership; logical thinking; machine learning; market research; mass communication; negotiation; observation skills; presentation; problem solving; python; reading; reporting; risk managing; sales; sql; team work; work under pressure,73.15,73.15,2,Entrepreneur / Product Manager,3.884953460704855,-1.0730018871345886,1.2596490707197754,analytical thinking  artificial intelligence  communication  creativity skills  critical thinking  designing skills  editing  interpersonal skills  leadership  logical thinking  machine learning  market research  mass communication  negotiation  observation skills  presentation  problem solving  python  reading  reporting  risk managing  sales  sql  team work  work under pressure entrepreneurship  financial analysis  human behavior  journalism  research  sales and marketing  technology be btech electronics and communication engineering
be btech,mechanical engineering,data analytics; data science; design; industry; research,machine learning; programming language skills; python,69.35,69.35,0,Data Analyst / BI Specialist,1.6054200416899116,1.1112949723700176,-0.7697310558845352,machine learning  programming language skills  python data analytics  data science  design  industry  research be btech mechanical engineering
be btech,civil engineering,construction; construction management; urban planning,etabs; proeficiency in software like staad pro,86.45,86.45,8,EdTech / Teaching / Curriculum Designer,0.5146471597676473,0.4595780802968981,0.5114980810045776,etabs  proeficiency in software like staad pro construction  construction management  urban planning be btech civil engineering
be btech,civil engineering,construction; construction management; design; industry; infrastructure; social causes,etabs; proeficiency in software like staad pro,91.295,91.295,1,Software Developer / Tech Generalist,0.5112218702266217,0.42960901224845016,0.47547219883616243,etabs  proeficiency in software like staad pro construction  construction management  design  industry  infrastructure  social causes be btech civil engineering
be btech,mechanical engineering,data analytics; technology,analytical thinking; critical thinking; programming language skills,73,73.0,1,Software Developer / Tech Generalist,1.6161284503176863,0.796618446166571,0.27656869851325705,analytical thinking  critical thinking  programming language skills data analytics  technology be btech mechanical engineering
bba,literature,social justice,analytical thinking,76,76.0,1,Software Developer / Tech Generalist,0.4661481749290298,-0.013243528361310451,0.2607163683226805,analytical thinking social justice bba literature
mtech,electrical and electronics engineering,supply chain; technology,artificial intelligence; communication; presentation,79,79.0,1,Software Developer / Tech Generalist,1.0066656520384363,0.06409739433977152,0.5227474841076885,artificial intelligence  communication  presentation supply chain  technology mtech electrical and electronics engineering
be btech,electrical and electronics engineering,teaching; technology; trading,architecture; people management,69,69.0,9,Operations / IT Generalist / Corporate,1.1064580903768597,0.4101883078307353,0.6015869794798665,architecture  people management teaching  technology  trading be btech electrical and electronics engineering
be btech,other,research; technology; trading,analytical thinking; leadership; negotiation; problem solving; programming language skills; python,67.45,67.45,9,Operations / IT Generalist / Corporate,2.0659091491874944,0.3288455138732662,-0.12226214750926376,analytical thinking  leadership  negotiation  problem solving  programming language skills  python research  technology  trading be btech other
