What was your course in UG?,What is your UG specialization? Major Subject (Eg; Mathematics),What are your interests?,What are your skills ? (Select multiple if necessary),What was the average CGPA or Percentage obtained in under graduation?,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,PC1,PC2,PC3,Final_Cluster,SVD1,SVD2,SVD3
B.Tech,Mechanical Engineering,Teaching,"Active Listening,Work under Pressure,Team work,Presentation skills",74.1,0,0,-1,-0.6183742242697079,0.02455909301378217,-0.04459943247266832,7,1.0688296353152438,0.05305795665759773,-0.3980340239974845
B.Tech,Mechanical Engineering,Technology,Accounting Skills;Active Listening;Critical Thinking;Gathering Information;Artistic/Creative Skills;Communication skills;Negotiation skills;Leadership;Content creation,75,0,0,-1,-0.7245291326521989,0.022854835999187233,-0.20735618707386963,7,1.2412605754721622,0.23688579893701825,-0.22286705609818053
B.E,Electronics and telecommunication ,Data Analytics,AutoCard,66.5,0,0,-1,0.7250214246458792,0.04435821138391023,-0.6956199672204746,4,0.031713642294591074,0.02323598553340585,0.0013110599262874253
B.Tech,Media Management,Sales/Marketing;Technology;Content Writing;Market reserach,Critical Thinking;Business Knowledge;Analytical Skills;Leadership;Writing skills;Python;Artificial Intelligence;SQL,69.635,0,0,-1,-2.443995794658784,1.2536111123866036,1.615463547713109,1,0.9215624854692048,-0.211855107602483,-0.17051216339838862
BE,Computer Science Engineering,Data analytics,Active Listening;Gathering Information;Problem Solving skills;Python;MATLAB,73,0,0,-1,-0.17585200589109753,0.31089479624164645,-0.16890932141352458,8,0.3174955406373287,1.1661556746462611,0.289854208370543
Journalism ,Mechanical Engineering,News Coverage;Understand human behaviour;Govt. Job,Communication skills;Mass Communication;Leadership;Problem Solving skills;Python,72,0,0,-1,-1.3617094816291522,0.686702556463962,1.172638026786566,4,0.1274065025509798,0.2602781254252773,-0.2647638216336027
B.Sc,Automobile Engineering,Data scientist;Web development;Machine Learning,Active Listening;Programming Language skills;Gathering Information;Python;SQL;Programming Language C,85.5,0,0,-1,0.5670104305585433,0.10698278220281246,-0.27129535044266245,0,0.05751013279706943,0.24826989996617457,0.5076656747811287
B.Tech,Mechanical Engineering,Technology;Data analytics;Data scientist,Hardware skills;Programming Language skills;Critical Thinking;Business Knowledge;Leadership;Data Visualization skills( Power Bi/ Tableau );Python;Artificial Intelligence;Good communication skills,71,0,0,-1,-0.9054934741418743,0.0910779187166162,-0.26455267228310286,7,1.0591849009762135,0.05567933603642706,-0.4371298322195315
BE,Business Administration,"Research, Social Justice","Analytic Thinking, Communication Skills, Leadership, Team work, Designing Skills",69.635,0,0,-1,1.217947594130353,0.20654453126307853,-0.17156961307389149,3,0.044088749165076886,0.8664101093534264,-0.3337234907404611
B.Tech,Civil Engineering,"Financial Analysis, Take risk for Profits, Technology, Entrepreneurship","Accounting Skills, Active Listening, Java, SQL, Programming, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, Team work, Excel, Logical Skills, Presentation Skills, Problem Solving skills, Mass Communication, Writing, Observation Skills, Reading",68.875,0,0,-1,-0.8724847904316199,-0.0802644438464602,-0.14961006268799498,1,0.9772291379435497,-0.22988471193017515,-0.2086735339783312
BBA,Computer Science Engineering,"Financial Analysis, Trading","Critical Thinking, Analytic Thinking, Market Study",68,0,0,-1,0.20206052217256887,1.0222320019570768,0.8247499413333611,8,0.25527271811332275,0.2818403654406344,0.6566115832441437
B.Tech,Information TechNAlogy,Technology;Understand human behaviour;Govt. Job;Infrastructure;Design;Construction;Construction Manegement,"Proeficiency in Software like STAAD PRO, ETABS;construction management",77.9,0,0,-1,-0.5328865293846715,0.35837921488987834,0.2406200629039906,1,0.937769031164089,-0.21756554060448585,-0.17004846573741803
BE,Electronics and Communication Engineering,Technology,"Python, Tableau",62,0,0,-1,-0.21553813998445895,0.3040120706702148,-0.2585835342990658,3,0.312467375164806,1.09968023430328,-0.19775179776157772
B.Tech,Computer Science Engineering,Technology,Programming,60.8,0,0,-1,-0.5027485601478828,0.014659458878497785,-0.13983476741490614,5,1.3712846363654392,0.26034965259282733,0.6969724242061767
B.Tech,Accountancy,Data analytics,R;Python;SQL,56,0,0,-1,-0.40296124249239806,-0.0887868580667133,0.5680516371346328,1,0.9525692394427093,-0.16800930378746268,-0.1768368471939362
B.Tech,Geography ,Technology;Govt. Job;Sports Industry,Programming Language skills;People management,62,0,0,-1,-1.586747354144931,0.5325376611671501,0.010306678976753185,1,0.9232314372326805,-0.21277170947032278,-0.17139791968293697
B.Com,Computer Applications,News Coverage;Research;Teaching;Market reserach;Infrastructure;Social causes;Industires,Business Knowledge,63,0,0,-1,0.40293470346910565,-0.7621593031077857,0.31277681437109006,2,0.02754636166995686,0.08016712355327375,0.15330614755517008
MBA,Business,Retailer,HR,59,0,0,-1,0.24744488961125025,1.4918760682693546,-0.3483472147212826,4,0.00383095624999164,0.006670792833572615,0.012595453398352843
BCA,Automobile Engineering,Data analytics;Data scientist,Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );C++;Java,78,0,0,-1,-0.34691337281430673,-0.3204741708553209,-0.7710654415279667,4,0.03969018461777461,0.09773112955831961,-0.018874427677998795
MBA,Cse,Understand human behaviour;Market reserach;Na,Hardware skills;Business Knowledge,60,0,0,-1,2.2779397067994727,-0.8601415794469384,-3.0060847025976924,4,0.002195381247547751,0.007864671380565793,0.0134926602325074
BE,Sales & Marketing,Entrepreneurship,Creativity Skills,69.35,0,0,-1,0.4193543396384086,0.14342057561448657,-0.360776408622553,3,0.060194533479828144,0.8843193268335557,-0.34586651463334356
B.Tech,Structure ,Technology;Understand human body;Web Designing;Web development,Active Listening;Gathering Information;Communication skills;Leadership;Problem Solving skills;Designing skills;Python;Good communication skills,65.55,0,0,-1,-0.21143589766417958,-0.659653504182385,0.37676231555271794,1,0.9215624854699139,-0.21185510766465918,-0.17051216368559796
Agri diploma,Chemical Engineering,"News Coverage, Sales/Marketing, Take risk for Profits, Trading","Gathering Informing, Business Knowledge, Leadership, Market Study, Observation Skills, Risk Managing",58,0,0,-1,-5.855761684850721,-2.2057220484146556,3.8822659424811703,4,0.003339628437746382,-0.002099026549890657,-0.0020202659736595976
B.Tech,Management,Trading;Customer care,Critical Thinking;Artistic/Creative Skills;Analytical Skills;Civil & Criminal Law;Problem Solving skills;Risk management skills;Writing skills;Interpersonal skills;Presentation Skills,71.25,0,0,-1,0.5779912808644943,0.30631175587278253,0.21305525700367658,1,0.921689582606057,-0.20739034239534773,-0.17214537510123484
B.Tech,Electronics and computer engineering,Technology;Social causes,"Proeficiency in Software like STAAD PRO, ETABS;Good communication skills;Refinery Operations",81.795,0,0,-1,0.6099409191138442,-0.03082062791685935,0.11277709210579666,1,0.9215624854683608,-0.21185510738132798,-0.17051216352556306
BBA,Computer Science ,Sales/Marketing;Market reserach,Active Listening;Hardware skills;Problem Solving skills;Risk management skills;Sales,78,0,0,-1,0.12847696624626487,0.8727930416918894,1.3140619168690877,4,0.008068689848945015,0.013995340394247435,0.026936092543323915
BE,Electronics and Communication Engineering,Web Designing;Data analytics;Data scientist,Hardware skills;Programming Language skills;Analytical Skills;People management;Communication skills;Leadership;Data Visualization skills( Power Bi/ Tableau );C++;R;Python;Content creation,84.455,0,0,-1,-0.09838976369010755,0.5120316600839051,-0.164023049649528,3,0.11707639684062598,0.9164788433078268,-0.40382573162675256
B.Tech,Commerce,Research;Understand human behaviour;Content Writing;Design;Information Technology,Programming Language skills;Communication skills;Leadership;Product knowledge;Designing skills;Writing skills;C++;Python;SQL;Java,80.75,0,0,-1,-0.4625924806711167,-0.04158524892825471,-0.2262183976245896,1,0.9283814446789246,-0.1955837660350203,-0.15465949018194816
BE,History,Data scientist,People management,67,0,0,-1,0.297343615859066,0.43528386957688797,0.1827960181186326,3,0.05396744791681283,0.8773573001023183,-0.3370876942285943
B.Com,Business Studies,Sales/Marketing,Business Knowledge;People management;Communication skills;Problem Solving skills;Sales;Social Media Marketing;Interpersonal skills;Presentation Skills,64,0,0,-1,1.5034544302070403,-0.8634755403608747,0.7483806977448316,2,0.018383953544926997,0.09501928428330321,0.16287994509680806
BA,Computer Science Engineering,Teaching,Teaching,98,0,0,-1,0.2834530321275925,0.13848701304395578,1.185165300842337,8,0.2804840244089391,0.2985643898015194,0.7070069793689181
B.Com,EcoNAmics,Financial Analysis;Social Justice;Content Writing;Social media marketing,"Accounting Skills;Hardware skills;Business Knowledge;Finance related skills;Communication skills;Social Media Marketing;Content creation;Teaching;Foreign languages french, Spanish",71.25,0,0,-1,1.043400148818094,1.0348363397358622,0.8129250236962346,2,0.012667451469493279,0.0757649389726053,0.14018045786929914
B.Sc,Electrical engineering ,"Technology, Understand Human Behaviour","Java, Programming, C++, R",76,0,0,-1,0.012449677008027004,-0.16106841271271993,-0.11840887531621043,0,0.029288895036168935,0.1758934906827684,0.5410872908861174
BA,Computer Science Engineering,Teaching;Govt. Job,Active Listening;Problem Solving skills;Teaching;Teaching experience,62,0,0,-1,0.5593008264780216,0.12537579664187096,2.603417170197901,8,0.2576119596355435,0.2892281419378686,0.6653485777826427
B.Tech,Computer Applications,Govt. Job;Industires;SAP Consultant in MM,Designing skills;C++;Python,63.65,0,0,-1,-0.7858941339101517,-0.621416284925919,-0.5921509443691808,1,0.9343555056464868,-0.20952491971671403,-0.15839820696927803
MCA,Instrumentation,Design;Salesforce Admin,Critical Thinking;Mass Communication;Leadership;Editing;Designing skills;Cloud Computing;SAP;Salesforce Admin,73,0,0,-1,0.8797652418930606,1.8362956757311495,-1.53184955269481,4,0.004895177717772011,0.008863185887740876,0.015563626242898337
BCA,Electrical and Electronics Engineering,Testing,Java,57,0,0,-1,-0.7525277368415436,-0.37643150734079794,-0.7187791467574907,4,0.10583478300276962,0.020887913208262932,-0.05785863134502497
B.Tech,Electrical and Electronics Engineering,Technology;Industires;Design,Automation ,76,0,0,-1,-0.7287775177664482,-0.14439677760141625,-0.2091466692184152,1,1.0217627402770197,-0.2035861615786569,-0.2480231807498818
B.Tech,Computer Science Engineering,"Research;Teaching;Technology;Data analytics;Agriculture, services",Accounting Skills;Active Listening;Hardware skills;Business Knowledge;Problem Solving skills,77,0,0,-1,-0.5693494786727317,-0.05248721995742261,-0.10341103338488024,5,1.17359152230382,0.06549726761574265,0.47564468268883703
B.Tech,Computer science and engineering ,Teaching,"Active Listening,Work under Pressure,Team work,Presentation skills",74.1,0,0,-1,-0.5963581647936076,-0.003734901421114135,0.02301659380376474,1,0.9438484609992003,-0.2035502442129789,-0.13541741661506776
B.Tech,Computer Science ,Machine Learning,Data Structures;Algorithms;Competitive Programming;C++;JavaScript;JavaJava;Git;IntelliJIDEA;Xcode;Problem Solving;AndroidStudio;Webstorm;Postman API;HTML5;Cascading Style Sheets (CSS);Software Development;Core Java;Bootstrap;JUnit;react;Back-End Web Development;Spring Framework;Hibernate;CPP;Database Management System (DBMS);Linux;Debugging;Object-Oriented Programming (OOP);Object Oriented Design;Databases,86.83,0,0,-1,-0.4608363731522306,-0.0038383572109976162,0.1409613953788582,1,0.9302155936386185,-0.20269384270711124,-0.15244102233057788
B.Tech,Computer Science ,Technology;Web Designing,Active Listening;Programming Language skills;Critical Thinking;Analytical Skills;Communication skills;Problem Solving skills;Python,63.65,0,0,-1,-0.3293036291047991,-0.10936699678690764,0.050104659882015665,1,0.928182345043551,-0.19892202771464737,-0.15681028957362644
B.Sc,marketing,Web Designing,Programming Language skills;C++;Python;Java,67,0,0,-1,0.09605705846836038,-0.11494286933003806,0.04728040170162749,0,0.03167155181220885,0.17498196240002503,0.5510212726451797
B.Sc,Electronics and Communication Engineering,Web development;Information Technology,Programming Language skills;Communication skills;C++,67,0,0,-1,-0.13687049509179647,0.16760389389105462,0.02042433930928487,0,0.10196049126500736,0.22990624096232773,0.4646110653962895
MBA, Computer Applications,Sales/Marketing;Supply Chain Analysis;Data analytics,Active Listening;Critical Thinking;Analytical Skills;Finance related skills,55,0,0,-1,2.3637390915178345,1.1661117181134604,-0.04947488123049258,4,0.0022253175403174597,0.008489066880533188,0.016673384737406524
B.Tech,Computers,"Trading, Entrepreneurship, Understand Human Behaviour","ML, Python",74.1,0,0,-1,0.007073116493238949,0.5949074831932162,0.4696018828304816,1,0.9274191206609756,-0.21013229751205856,-0.1587101494660251
BCA,Computer Science Engineering,Teaching,Teaching,81.795,0,0,-1,-0.3808257644282692,-0.13843060741688623,0.16008470909035857,8,0.2807720223171432,0.300137764420944,0.7100398513098124
MCA,Mechanical Engineering,Technology;Web Designing;Data analytics,Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;Artificial Intelligence;SQL,80,0,0,-1,-0.32682381702062563,0.29076639863720094,-0.40619152460504093,4,0.13422872117047627,0.26717380376760924,-0.2484519652864071
B.Tech,Marketing ,Game industry,"
C++;Unity 3D;Object-Oriented Programming (OOP);Game Development;Data Structures;C#;Unreal Engine 4;C (Programming Language)",70.965,0,0,-1,-0.7927118121626143,0.6982756809952408,-2.2735732309008903,1,0.9238401741786217,-0.20631905730755185,-0.16631317855336328
DME,Mechanical Engineering,"Financial Analysis, News Coverage, Social Justice, Entrepreneurship, Understand Human Behaviour, Understand Human Body","Reading, Subject Knowledge",76,0,0,-1,-6.50971232186838,-3.509126693737321,-0.033646588482944495,4,0.12735482041464258,0.2593753391253699,-0.2680271765584008
PGDM,Electrical and Electronics Engineering,Technology;Data analytics;Digital marketing;Data scientist;Web development;Social media marketing;Information Technology,Risk management skills;Social Media Marketing,50,0,0,-1,-0.9953588031420602,1.4213721148906313,-0.9121553934414485,4,0.10016150898539526,0.008322993112500822,-0.07740564622229791
BE,"Physics, Chemistry and Mathematics",Research;Technology;Data analytics;Data scientist,Active Listening;Critical Thinking;Gathering Information;People management;Problem Solving skills;Risk management skills,69,0,0,-1,0.37925721445398386,0.4721406619666226,-0.6581867880586778,3,0.04592293273962674,0.8682483948807079,-0.34401889108113737
