Internships,Projects,Leadership_Positions,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Cluster,Cluster_Name,PC1,PC2,PC3
1,3,0,3,2,2,3,1,4,2,Communicators,-0.24361539876683674,-0.29138085974328876,-0.6850762914176741
1,2,0,0,0,0,4,1,2,2,Communicators,-1.1879371848022018,-1.151438382533337,-0.7837841371475811
2,4,1,2,1,0,0,3,1,3,Project-Driven Builders,-0.5449129960844029,-0.09557108195337517,0.505745344502559
2,2,1,1,4,1,1,2,1,1,Leaders & Team Players,0.24642217581215237,0.9157760244200158,0.2103675359167332
1,2,1,1,2,3,4,2,4,1,Leaders & Team Players,0.7662587018407527,0.6991830296740195,-1.3438455572678627
2,1,0,1,1,2,3,0,0,2,Communicators,-1.1932181464747493,-0.703433852888096,-0.1312282161121684
0,2,0,0,0,3,1,0,4,2,Communicators,-0.09320024930473161,0.9141907076567999,-0.6409639563004685
0,2,1,2,1,0,2,2,3,3,Project-Driven Builders,-0.6076308613270615,0.003234391897079696,-1.0062947294466489
0,2,0,2,1,1,0,4,4,0,Presenters,-0.32266458585807334,0.40690597497756226,1.45690835871011
1,3,1,2,3,1,1,4,0,3,Project-Driven Builders,0.7839379832481164,-0.5000098511155365,0.903065167611806
1,3,1,3,4,0,3,0,3,3,Project-Driven Builders,-0.18251349842643924,0.08434649225484053,-2.028324045881419
0,0,0,2,3,3,0,4,0,0,Presenters,0.557550457906039,-0.02425567742491509,2.544855555801687
1,1,0,4,4,3,1,4,2,0,Presenters,0.381306697811107,0.1565981964022199,2.0560018531298936
1,3,1,0,0,1,2,1,4,3,Project-Driven Builders,-0.3602623097705538,0.8614122808023033,-1.5467527451429817
1,2,0,0,3,3,4,3,1,0,Presenters,1.3006428100500012,-0.8419503055031011,0.6218425095193022
1,2,0,0,4,3,0,3,3,0,Presenters,1.3451171607010048,1.489308279690863,1.6078519271151859
1,1,1,3,1,2,2,0,0,1,Leaders & Team Players,-1.0245630718167331,-0.3442497228608423,-1.0265419139961276
1,4,1,0,0,0,2,0,4,3,Project-Driven Builders,-0.5755126862512451,0.5526422732238195,-2.2070221019851495
0,4,1,4,0,0,1,2,4,3,Project-Driven Builders,-0.8021470213514211,-0.3000962773520528,-1.1639579116358034
2,4,0,0,0,4,3,3,0,0,Presenters,0.9737437719741558,-1.4020203852441537,0.922646218593118
0,4,0,2,3,3,1,1,0,2,Communicators,1.4238703846990368,-1.1402741391546771,0.29985502360809213
1,0,0,0,3,0,0,2,2,0,Presenters,-0.9119821971203927,1.138359586151205,1.3351859830311004
1,3,1,4,1,0,4,0,2,3,Project-Driven Builders,-1.2974372825445915,-1.2823529597951093,-2.333389957851587
0,0,0,1,0,1,0,1,0,2,Communicators,-1.4702746538269083,-0.2939305978789003,0.8827557389106906
0,3,0,0,2,1,3,0,3,2,Communicators,0.28421520336728245,-0.42101727369138536,-1.2674816249594743
0,1,0,0,2,2,1,2,2,0,Presenters,0.2696390507063871,0.3905855297643679,0.7599517888000337
2,3,1,2,4,1,2,0,2,3,Project-Driven Builders,0.027178970697681708,0.6650647143331382,-1.3101132692230855
2,1,0,4,0,0,1,2,3,2,Communicators,-2.8056835135658704,-0.028653530519919364,0.8029191579947229
0,3,1,4,0,1,4,4,0,3,Project-Driven Builders,-0.11263008556706522,-2.6635559975920065,-0.36888419750710244
2,3,0,4,0,3,3,4,1,0,Presenters,-0.4895079827678623,-1.7609621381661502,1.3207950415665495
1,4,0,4,2,0,0,2,3,2,Communicators,-0.833098855934357,-0.41402842393938405,0.6005689026326597
1,3,1,1,4,3,1,0,4,3,Project-Driven Builders,1.2483880058395207,1.9811923011615549,-1.3830739313009337
0,0,0,1,2,4,0,4,1,0,Presenters,0.7934481956239302,0.5399083129310578,2.4046781438739537
1,0,0,3,2,0,2,0,3,2,Communicators,-2.1847256170389087,0.2564837234940142,-0.4035572826687311
0,1,1,3,2,4,4,1,3,1,Leaders & Team Players,0.5961583721551823,0.14902949245998942,-1.6603296881262433
1,3,0,1,1,4,3,4,3,0,Presenters,1.1819518547048342,-0.41297274942932977,0.9240588149160665
2,0,1,3,3,4,2,2,0,1,Leaders & Team Players,0.021210190509590894,0.5825003725443431,0.4580240369418264
1,0,1,3,0,1,0,4,2,1,Leaders & Team Players,-1.5436571701305843,0.7477535093892826,1.1755929534831069
1,4,1,0,2,0,0,0,2,3,Project-Driven Builders,0.043966986772057126,0.8017143997978233,-1.1922927311118727
1,4,0,1,1,3,4,3,0,0,Presenters,1.1265164142693875,-2.214956788995225,0.40291499355249977
0,3,1,4,0,2,4,2,0,3,Project-Driven Builders,-0.08391621550867995,-2.3495556711759273,-1.2368961395384588
2,4,0,2,3,4,2,2,3,0,Presenters,1.1748501100832154,0.2350460935115432,0.47065710426726964
0,0,1,1,1,1,0,2,0,1,Leaders & Team Players,-0.6743830064060787,0.4218919272105818,0.38967774684613554
1,4,0,2,0,2,3,2,0,0,Presenters,-0.02464478721289775,-2.250062823152825,0.1402431261496314
1,4,0,3,1,1,1,1,2,2,Communicators,-0.6463872556142378,-0.8775712596593475,-0.013932063262249635
2,2,1,4,2,4,3,3,1,1,Leaders & Team Players,0.32848903964899007,-0.32970602745495653,0.14479246915622723
2,2,0,1,2,1,2,3,2,0,Presenters,-0.5126002686593237,-0.09795711776099422,1.1243052419045223
2,2,1,2,4,4,4,3,0,1,Leaders & Team Players,1.5165278629185894,-0.38943663460777356,0.07970891352982402
1,3,1,3,1,4,3,2,4,3,Project-Driven Builders,0.6493849522790966,0.4124897158964217,-1.1560146925289438
0,1,1,3,4,2,4,1,3,1,Leaders & Team Players,0.49904966853007837,0.16098144190976088,-1.6824692790795288
2,0,1,2,3,1,1,1,1,1,Leaders & Team Players,-1.1434449467814436,1.174204541652582,-0.02908760830911099
2,4,0,4,2,0,1,1,0,2,Communicators,-1.2182300984375503,-1.5497170815799974,0.47726885181491163
0,1,1,1,3,1,2,0,3,1,Leaders & Team Players,-0.03571698900634711,1.0565897609268766,-1.6419869655790766
0,1,1,1,2,2,3,0,2,1,Leaders & Team Players,0.10125919142642069,0.3150396122330033,-1.7904654141555159
0,0,1,4,0,1,0,3,0,1,Leaders & Team Players,-1.4969668632359758,-0.38535720524305983,0.8103782375898011
0,4,0,2,2,3,4,3,3,0,Presenters,1.4947970300387643,-1.3940533881473316,-0.19572930963820373
0,3,1,2,4,2,0,4,0,3,Project-Driven Builders,1.8049458343845788,-0.12686618365230487,1.1196188072275326
1,2,1,2,1,3,0,2,2,1,Leaders & Team Players,0.0769422123102843,1.0306383680866116,0.14313641332617433
2,0,0,4,3,2,4,3,1,0,Presenters,-1.0052356222971415,-0.9673551012183174,1.0428473357959411
1,4,0,4,0,4,4,4,1,0,Presenters,0.6435589132463663,-2.502760219828102,0.7344910518588401
0,4,1,1,4,4,4,3,3,3,Project-Driven Builders,3.042515564573173,-0.11299603013594861,-1.0454746998408393
0,2,1,0,3,3,4,3,3,3,Project-Driven Builders,1.896709931426397,0.3007595097260947,-0.8848507369923323
2,2,1,1,3,4,2,3,1,1,Leaders & Team Players,1.271652141301688,0.7476100730561973,0.49708931191142125
1,1,0,4,2,1,4,4,1,0,Presenters,-0.8290038582057303,-1.8669395073823007,1.0599731030781858
0,1,1,4,2,1,0,2,0,1,Leaders & Team Players,-0.6833572147836011,-0.2602979455371137,0.30860666177989643
1,2,1,1,2,0,4,3,1,3,Project-Driven Builders,-0.07931584584937143,-0.9458413520905381,-0.6123600602759505
1,2,1,1,4,0,1,3,2,3,Project-Driven Builders,0.380348891128686,0.7964448064708772,0.26324377511872504
0,3,1,3,0,3,3,2,0,3,Project-Driven Builders,0.4617213587208623,-1.6608556175329527,-0.8697088660295539
2,1,0,1,3,1,2,3,1,0,Presenters,-0.48351221000917205,-0.07534378756457373,1.4587294933559531
1,4,1,0,0,4,3,4,0,3,Project-Driven Builders,1.8145085205060831,-1.1036377049356452,0.17873895129310313
2,2,0,1,0,1,0,2,0,0,Presenters,-1.373499346193876,-0.3486047036304817,1.4783517656903689
2,3,1,0,1,2,2,2,0,3,Project-Driven Builders,0.2862782332182987,-0.1824890947442819,-0.17425125383570295
1,2,1,4,2,2,3,0,2,3,Project-Driven Builders,-0.6061252334758755,-0.24291391040659568,-1.718992547690042
0,2,1,3,0,4,2,3,1,1,Leaders & Team Players,0.588549906581338,-0.6165114359854816,-0.04989126513430396
1,3,1,1,4,4,3,4,1,3,Project-Driven Builders,2.5294692052338665,-0.07489931078313168,0.36382772640700556
2,4,0,4,1,0,4,4,3,0,Presenters,-0.9739989333673207,-1.890183607474915,0.4457967182485522
0,3,1,0,4,0,2,4,4,3,Project-Driven Builders,1.463044229546851,0.7762935693851803,-0.21974456940778148
1,2,0,0,0,4,2,4,0,0,Presenters,0.7992105700764912,-0.8931284908927885,1.7658463383758225
1,1,0,4,2,4,3,1,0,2,Communicators,-0.23997741003425424,-1.2070660428902897,0.3064958996086901
0,4,1,2,1,4,1,4,4,3,Project-Driven Builders,1.818602093129689,0.6182740787693639,0.05043834361293899
0,2,1,0,3,2,2,1,0,3,Project-Driven Builders,1.176417093768143,-0.08944300618901736,-0.8075066567453496
0,1,0,0,2,1,3,2,2,0,Presenters,-0.00023330899760005315,-0.4635487327667356,0.0819690638336708
2,2,0,4,0,2,0,4,4,0,Presenters,-1.4634734309171002,0.5599661229984532,1.8751720162309944
1,1,1,3,3,3,0,3,1,1,Leaders & Team Players,0.38306340877992257,0.9218461326455608,0.9927258439479493
2,0,0,2,0,4,4,4,0,0,Presenters,-0.5798145237001514,-1.2087759317727094,1.6254727190660625
2,3,1,0,3,1,0,2,3,3,Project-Driven Builders,0.3519522281596385,1.8200569042642296,0.0335812108798498
2,2,1,1,0,2,0,1,2,1,Leaders & Team Players,-0.9470554938465281,1.292256258557065,-0.23055460978909934
1,4,1,4,0,2,2,4,2,3,Project-Driven Builders,0.04758456066315802,-1.0357752914671379,0.07616666147744808
0,0,1,4,4,3,3,2,0,1,Leaders & Team Players,0.5456244916227581,-0.501274128651263,-0.26339380148237845
2,1,1,1,2,2,1,2,2,1,Leaders & Team Players,-0.40086563656384916,1.3968497432370979,0.15890247960937634
2,0,1,1,0,1,1,3,3,1,Leaders & Team Players,-1.6254947482481281,1.5099846399288113,0.4511247083249233
0,2,0,1,1,3,2,2,1,0,Presenters,0.516952344290502,-0.7971161668703461,0.47743895802841324
2,1,1,2,4,4,4,3,2,1,Leaders & Team Players,1.1117577027243595,0.6230347352798447,-0.08302016616814359
1,3,0,0,3,2,3,2,1,0,Presenters,1.0326671586616083,-0.7939660681218096,0.2704582864960575
2,2,0,4,3,2,2,0,1,2,Communicators,-0.9638456257656494,-0.5034478043303655,-0.003608395273452235
1,2,0,4,1,0,1,4,1,0,Presenters,-1.3558940973858615,-1.3387358043201603,1.7413286855208503
1,3,0,0,1,1,3,4,2,0,Presenters,0.3147196194770324,-1.0223499602015536,0.8908480150578253
0,1,0,0,4,4,0,1,2,2,Communicators,1.4477921905206395,1.408482091522389,0.8234349612998002
2,2,0,3,2,0,0,1,1,2,Communicators,-1.7503660929783142,-0.1131598478009755,0.9067961778968904
2,0,1,3,1,4,2,4,3,1,Leaders & Team Players,-0.392807546580624,1.252382111094576,0.8399524433004271
1,0,0,0,3,1,3,2,2,0,Presenters,-0.3784834628778986,0.20872262388343185,0.4687430389028465
0,4,0,2,3,0,3,4,2,0,Presenters,0.8518726577227478,-1.7780819195972517,0.5951102034928225
1,1,0,4,4,2,2,2,1,2,Communicators,-0.25220342254907163,-0.5462271963737941,0.9080167523884228
2,0,0,2,2,1,0,0,0,2,Communicators,-1.95636531539746,0.4363163325136631,0.9222124073402088
1,0,0,0,3,0,0,0,1,2,Communicators,-1.2228946828688831,0.932914210946519,0.5562984734370694
2,0,1,4,0,0,3,3,4,1,Leaders & Team Players,-2.600183480518191,0.4607101981919794,-0.3704639534916782
1,0,0,2,0,2,0,3,0,0,Presenters,-1.343024303282303,-0.24716131769898556,2.0747895266212004
2,3,0,1,3,1,0,3,4,0,Presenters,-0.029298315423716543,1.264961465644225,1.3565996920288437
1,0,0,3,1,1,3,3,3,0,Presenters,-1.5635324311271481,-0.36630832689743625,0.6909639780287969
1,0,1,3,4,3,4,2,1,1,Leaders & Team Players,0.41405149361786303,-0.01705031108564471,-0.5218395293220911
2,1,0,4,4,3,4,1,1,2,Communicators,-0.3163761417627172,-0.7615845393349939,0.08803335578274273
1,4,0,3,2,2,2,1,1,2,Communicators,0.14412604023220615,-1.3259179136803436,-0.06412518813494171
1,1,1,0,2,0,4,2,3,1,Leaders & Team Players,-0.4343505861562498,0.34463733077098996,-1.2411116572923884
2,0,0,0,2,4,3,4,3,0,Presenters,0.3599875349039876,0.9602816670308725,1.5808118720141395
1,3,1,2,3,0,1,4,3,3,Project-Driven Builders,0.30152541259118293,0.49582416330054685,0.394842040985765
2,0,1,3,1,4,3,0,2,1,Leaders & Team Players,-0.9976037968824174,0.863557044734641,-1.1760445994723996
1,1,0,1,2,0,3,4,4,0,Presenters,-0.6950218849168038,0.05960886020849765,0.8549041573554649
0,1,1,0,0,2,0,1,0,1,Leaders & Team Players,-0.2427161819369745,0.43909175359041164,-0.20121967482940795
1,4,0,1,1,0,4,3,4,0,Presenters,-0.14223852913884033,-1.1215543907930352,-0.3750699374964152
1,0,0,2,1,2,4,4,0,0,Presenters,-0.6320501262141572,-1.6142638271039116,1.352503852877317
1,3,0,4,3,2,4,4,0,0,Presenters,0.5755382682714139,-2.4681949401819097,1.0467757123569859
1,4,0,3,1,2,2,0,4,2,Communicators,-0.46303669834267774,-0.24937259708688297,-1.0253907189642764
0,3,0,2,2,0,4,3,4,0,Presenters,-0.00024530500112114845,-1.182279265103584,-0.38975887155587824
1,3,0,2,2,2,4,0,3,2,Communicators,-0.10545815025926945,-0.7489477207383664,-1.3106470527892262
2,1,0,0,3,4,2,3,0,0,Presenters,0.9011930118793662,0.15903363733251938,1.786793437468809
1,3,1,2,0,2,3,2,0,3,Project-Driven Builders,-0.06220326999860963,-1.339323256628324,-0.7301450276130176
1,4,1,3,4,2,3,4,3,3,Project-Driven Builders,1.5947274523035506,-0.23598258200030037,-0.18739503233835714
2,2,0,0,4,0,4,3,2,0,Presenters,0.09410442666821899,-0.4675678495475739,0.5426975230033723
0,2,0,2,4,3,0,1,4,2,Communicators,0.8883733471097138,1.388024592916773,0.3324246598829537
0,0,0,2,4,3,0,4,3,0,Presenters,0.7772293544753335,1.2588058569391598,2.1459875483560356
1,4,1,1,4,3,4,3,2,3,Project-Driven Builders,2.331247549948362,-0.36160363431217857,-0.7546636540199276
0,0,0,2,1,4,3,1,2,2,Communicators,-0.15379458988167888,-0.2293944456403522,-0.11088309060180618
1,2,0,2,3,1,0,0,4,2,Communicators,-0.7339872081843422,1.3176966747040268,-0.09956850292230184
0,2,0,0,0,1,4,2,1,0,Presenters,-0.23197154302185918,-1.747157913277794,-0.3118092037568736
1,0,0,3,4,0,2,0,0,2,Communicators,-1.424098840487689,-0.5867725688607449,0.14273871033254082
2,0,1,1,0,2,1,1,1,1,Leaders & Team Players,-1.5253877707647139,1.0663451083264657,-0.11821345417474981
0,2,1,1,3,1,3,0,1,3,Project-Driven Builders,0.42177844609558407,-0.31263585392051707,-1.7881430197000325
1,2,0,2,1,3,3,2,1,2,Communicators,-0.02500397923758615,-1.0743523504572332,0.3721507552316108
1,2,1,3,4,2,3,2,1,3,Project-Driven Builders,0.6527574147291734,-0.3105848624758103,-0.5450562524991153
2,3,1,0,1,2,3,2,4,3,Project-Driven Builders,0.19621729327594217,0.976036376332791,-1.0804839467179925
0,2,1,2,2,0,2,4,1,3,Project-Driven Builders,0.1371398432658103,-0.7811782725894323,0.2697461112967804
0,1,1,1,0,1,1,3,0,1,Leaders & Team Players,-0.4417447167055122,-0.42298285385708934,0.3598174510215593
0,2,1,1,1,2,0,4,2,1,Leaders & Team Players,0.6429099406876885,0.6371199802976443,0.80755142433541
1,4,1,0,3,2,2,4,3,3,Project-Driven Builders,1.8843534385425726,0.5481300238379763,0.06661648671308977
1,3,1,4,0,2,4,0,1,3,Project-Driven Builders,-0.8378634675001347,-1.5265230909176541,-2.112770815280586
2,2,1,0,2,3,3,2,1,1,Leaders & Team Players,0.6720213688705129,0.3816356211223403,-0.3871734584063624
2,2,0,0,0,1,4,0,4,2,Communicators,-1.4289535612562791,0.10435262244343813,-1.2846710456470978
2,3,1,2,3,3,2,0,1,3,Project-Driven Builders,0.48675278574213804,0.42089458321059314,-1.089494126652085
0,1,0,1,0,0,0,2,4,0,Presenters,-1.481702205696653,0.7392045567749379,0.5533632223650287
1,4,0,3,3,4,4,4,3,0,Presenters,1.775511418559705,-1.113995083728715,0.5813349402442431
1,2,0,4,0,0,1,2,3,2,Communicators,-2.1006648019787333,-0.5543231398336486,0.46528784477742074
2,0,1,2,3,3,4,0,1,1,Leaders & Team Players,-0.40792782275006173,0.4718806288986246,-1.2994302947887848
1,2,1,1,3,3,0,4,1,1,Leaders & Team Players,1.3358248605153331,0.962967416017397,1.3170727085171015
0,1,1,3,0,1,4,1,2,1,Leaders & Team Players,-1.1476509181041492,-0.9448712490567582,-1.7899154940496975
1,3,1,4,3,3,4,0,3,3,Project-Driven Builders,0.44637200771474017,-0.18845221827836162,-2.203804151928133
1,2,1,3,2,2,2,1,3,3,Project-Driven Builders,-0.29820260274773536,0.5972930227317752,-1.0972424215955583
2,0,1,3,3,2,1,1,2,1,Leaders & Team Players,-1.0268585305924218,1.5023302072017002,-0.11630172310790217
2,1,1,0,4,1,0,3,4,1,Leaders & Team Players,0.1495746463460627,2.768454327446005,0.6693885823132494
2,3,1,0,4,1,4,1,4,3,Project-Driven Builders,0.6806208120542653,1.005148877673042,-1.7662657519897476
2,0,0,4,4,1,3,0,1,2,Communicators,-1.6264288082089018,-0.34456305082686706,-0.05167392490158705
1,2,1,2,3,4,1,0,2,1,Leaders & Team Players,0.8119184726900471,1.2810879442157925,-0.935475338820358
2,2,1,4,2,2,1,1,0,1,Leaders & Team Players,-0.8385198149536829,-0.1028944579631972,-0.13674968745698945
0,3,1,4,4,2,4,2,1,3,Project-Driven Builders,1.1874614616061574,-1.3843287528209611,-1.1896623818968062
0,2,1,0,2,0,0,0,4,3,Project-Driven Builders,-0.3225385673734377,1.7981791841101005,-1.4207637243597113
2,1,0,3,4,1,3,2,4,2,Communicators,-0.8304924374983857,0.5550107065986954,0.29068478768851075
1,2,0,2,4,0,3,2,4,2,Communicators,-0.27775669581278534,0.08003536074506035,-0.10906930049584194
0,4,0,3,1,4,4,0,4,2,Communicators,0.7647013293294409,-0.9524676392278628,-1.724422685328677
1,1,0,4,4,0,2,2,2,2,Communicators,-1.038545795300366,-0.44865881258768764,0.6382549479655488
2,4,1,4,1,3,2,4,2,3,Project-Driven Builders,0.3780343690714501,-0.47770967407461173,0.38720839404142426
2,4,1,1,3,0,0,0,4,3,Project-Driven Builders,-0.2953391613819235,1.7854740665255742,-1.2382269177695617
1,4,0,2,0,2,3,1,0,2,Communicators,-0.1979493069434001,-2.1633755462505615,-0.3238690735303048
1,4,0,1,0,4,0,3,2,0,Presenters,0.892776559026105,-0.0362759258625853,1.3508515447731526
1,2,0,3,0,1,4,3,1,0,Presenters,-1.0994285009628542,-2.1369672009504623,0.3597205622222521
2,1,1,3,2,3,4,0,1,1,Leaders & Team Players,-0.6243592673055526,-0.12087266637865464,-1.4826073388358398
1,2,1,4,1,0,3,3,0,3,Project-Driven Builders,-1.0922329436049576,-1.6884688916913533,-0.1975497456274562
1,2,1,2,3,0,2,0,4,3,Project-Driven Builders,-0.7080409979048403,1.11947046682823,-1.7838840814850294
1,0,1,4,1,1,1,0,0,1,Leaders & Team Players,-2.0090282486308793,-0.06460977471507247,-0.640014220033471
1,1,1,3,1,4,2,1,4,1,Leaders & Team Players,-0.2433989478975088,1.3655942614968484,-1.0393523587225255
2,3,1,2,1,1,3,4,4,3,Project-Driven Builders,-0.2785764560181508,0.27939597777341874,-0.20865136940956758
0,0,1,4,4,2,3,4,0,1,Leaders & Team Players,0.5169106215643727,-0.8152744550673421,0.6046181405489779
1,3,0,1,2,3,1,1,4,2,Communicators,0.4723368401728579,0.9453934749311079,-0.010914201728379912
0,1,0,2,1,3,2,3,2,0,Presenters,0.09814331792143513,-0.44147203896584963,0.9300692854147579
0,3,0,1,3,3,2,1,2,2,Communicators,1.294865439030362,-0.29323697815518784,-0.17366950754733315
2,2,1,3,3,1,0,0,0,3,Project-Driven Builders,-0.8900640217865847,0.5378430746953736,-0.30495686643317943
1,4,1,2,2,3,2,0,0,3,Project-Driven Builders,0.9006994933349513,-0.6301967024487866,-1.326931211955419
2,3,1,4,4,3,3,4,4,3,Project-Driven Builders,1.0062951569054357,0.6178126928625467,0.06302216608015405
1,2,0,0,1,4,4,3,0,0,Presenters,1.0581251578682296,-1.3733479565736375,0.7331065329099129
0,2,1,0,0,3,1,4,0,1,Leaders & Team Players,1.0386226144508246,-0.2919300613337943,0.8064995478862783
0,4,0,3,2,2,3,1,2,2,Communicators,0.5327964202453288,-1.5746903270754418,-0.7240338251032933
2,3,1,2,1,0,1,3,4,3,Project-Driven Builders,-0.9326544350834458,0.9389659719836798,-0.11520575878017346
1,4,1,0,0,4,4,1,0,3,Project-Driven Builders,1.3473202362222776,-1.200330119188631,-1.5224827815656288
1,1,1,4,4,3,2,1,4,1,Leaders & Team Players,0.13854387608576157,1.4734536948229646,-0.9502265128568869
1,2,1,0,2,1,0,0,0,1,Leaders & Team Players,-0.1760711018219256,0.69436333812934,-0.5615170945842424
0,0,1,1,0,0,4,4,2,1,Leaders & Team Players,-0.8903574419655256,-0.708087268362613,-0.32566728778175785
1,4,1,0,4,2,3,3,1,3,Project-Driven Builders,2.161935858851639,-0.33297505490152146,-0.3585644054022131
2,4,0,3,2,2,0,0,2,2,Communicators,-0.5419672418441493,0.12393587959521732,0.14188260344071355
2,4,1,2,4,3,4,3,3,3,Project-Driven Builders,1.7008693978000577,0.09673435606992181,-0.7004036127636484
2,4,0,1,2,1,2,2,4,0,Presenters,-0.09054379027645323,0.23670699342130486,0.08962986302547161
2,1,0,0,4,0,3,2,2,0,Presenters,-0.46530242073918554,0.23070518418365862,0.5234151569760749
0,2,1,1,3,3,2,2,0,3,Project-Driven Builders,1.5020045834001816,-0.22682454655137443,-0.28127168209836284
1,0,1,3,2,1,0,0,1,1,Leaders & Team Players,-1.5476415799264032,1.0088861826620004,-0.4332336317670499
1,3,1,0,0,0,4,2,4,3,Project-Driven Builders,-0.4568301497440386,-0.0794092586310633,-1.760623270429408
1,2,0,3,2,2,0,2,4,2,Communicators,-0.5618637565286395,0.9470261101029681,0.8416360095527476
0,4,1,2,0,3,1,0,2,3,Project-Driven Builders,0.49468565440648066,-0.07984419158799905,-1.6166917947555126
1,4,1,4,2,2,2,0,4,3,Project-Driven Builders,-0.06348951027020422,0.3618171688332157,-1.980670593070233
2,3,0,0,4,0,1,2,0,0,Presenters,0.1673942424088423,-0.32308920765360294,1.1679698044781737
0,1,0,3,4,3,0,0,1,2,Communicators,0.26574149612970027,0.4017635585889473,0.45417814697279213
2,2,1,1,3,3,4,4,0,1,Leaders & Team Players,1.2107808550407175,-0.5720313953863814,0.43255567639083625
0,2,1,1,0,3,3,4,0,1,Leaders & Team Players,0.9210332246483737,-1.1967585873249915,0.19063959788696572
0,3,1,4,4,0,1,0,3,3,Project-Driven Builders,-0.13936232904176024,0.33569684865820965,-1.6103300739886244
2,4,0,3,2,4,3,1,2,2,Communicators,0.5401589216482372,-0.7517625869632663,-0.20023568367908764
2,1,0,2,4,0,3,1,3,2,Communicators,-1.12038337341791,0.31357231795184054,-0.08621329719263439
2,2,1,3,0,2,4,0,2,1,Leaders & Team Players,-1.3555387931819323,-0.43071351652306655,-1.92638670946766
1,4,1,1,4,3,4,1,3,3,Project-Driven Builders,1.9489419567748427,0.19059084850155977,-1.8322249431456414
